state_abbr,latitude,longitude,enrollment
AL,34.937741,-86.569995,1454
AL,34.702670,-86.375209,421
AL,34.922400,-86.713089,841
AL,34.785101,-86.714897,600
AL,34.540336,-86.403686,598
AL,34.909597,-86.424715,426
AL,34.588269,-86.455824,338
AL,34.834380,-86.715675,1770
AL,34.943663,-86.498910,303
AL,34.892423,-86.574224,1100
AL,34.868000,-86.713200,723
AL,34.789600,-86.783700,760
AL,34.793300,-86.488500,638
AL,34.870300,-86.455300,1320
AL,34.765532,-86.455036,610
AL,34.889245,-86.519562,618
AL,34.795027,-86.743615,594
AL,34.836774,-86.715246,621
AL,34.825473,-86.477797,596
AL,34.872121,-86.454350,701
AL,34.796086,-86.489961,872
AL,34.905038,-86.525708,675
AL,34.785482,-86.523002,513
AL,32.279591,-87.631964,142
AL,32.050740,-87.802250,223
AL,32.097794,-87.865686,600
AL,34.027020,-87.762709,258
AL,33.974090,-87.915616,223
AL,33.971799,-87.914613,308
AL,34.279981,-87.833724,265
AL,34.138600,-87.991300,463
AL,34.139500,-87.990500,449
AL,34.278866,-87.697002,200
AL,34.279520,-87.697340,240
AL,34.133704,-88.001939,638
AL,34.279981,-87.833724,258
AL,33.458668,-86.911768,377
AL,33.450742,-86.915913,327
AL,33.449400,-86.942200,288
AL,30.746400,-88.286171,843
AL,30.396180,-88.247336,443
AL,30.700599,-88.134965,506
AL,30.662200,-88.148900,334
AL,30.607229,-88.073512,587
AL,30.669510,-88.251939,2271
AL,30.779186,-88.178953,1058
AL,30.703235,-88.084387,270
AL,31.118513,-88.107126,240
AL,31.095114,-88.237389,734
AL,30.672017,-88.049639,577
AL,30.547827,-88.190063,499
AL,30.250066,-88.126028,60
AL,30.663222,-88.146182,1470
AL,30.681858,-88.168054,967
AL,30.444383,-88.245414,526
AL,30.635500,-88.163700,862
AL,30.692950,-88.050662,338
AL,30.772172,-88.135387,537
AL,30.653639,-88.141353,663
AL,30.718906,-88.145676,478
AL,30.484321,-88.343951,423
AL,30.544300,-88.093600,255
AL,30.761970,-88.158458,305
AL,30.713600,-88.175500,549
AL,30.716985,-88.183137,582
AL,30.679524,-88.069305,542
AL,30.780442,-88.278468,1888
AL,30.548400,-88.163300,404
AL,30.648700,-88.087200,475
AL,30.480032,-88.345219,751
AL,30.738907,-88.057018,193
AL,30.637983,-88.114187,480
AL,30.682914,-88.086340,1212
AL,30.693978,-88.120045,369
AL,30.726533,-88.191725,622
AL,30.628199,-88.085556,440
AL,30.696840,-88.120212,453
AL,30.744839,-88.097711,265
AL,30.726400,-88.143541,641
AL,30.786435,-88.290597,1181
AL,30.641000,-88.143600,576
AL,30.724436,-88.368189,304
AL,30.552620,-88.175065,771
AL,30.714570,-88.087043,582
AL,30.733187,-88.115107,503
AL,30.743200,-88.080700,620
AL,30.588322,-88.181341,601
AL,30.679152,-88.118013,428
AL,30.735547,-88.071527,237
AL,30.669455,-88.074491,889
AL,30.847008,-88.349917,443
AL,30.442077,-88.280202,1624
AL,30.616888,-88.183423,568
AL,30.697429,-88.049924,315
AL,30.733111,-88.091348,285
AL,30.696996,-88.058407,497
AL,30.731822,-88.117340,396
AL,30.616768,-88.278044,539
AL,30.646048,-88.256500,1339
AL,30.702343,-88.277406,731
AL,31.029002,-88.230088,826
AL,31.060800,-88.231800,427
AL,30.867276,-88.278158,529
AL,30.666088,-88.077082,244
AL,30.442745,-88.290622,391
AL,30.779800,-88.284100,576
AL,30.613969,-88.071695,806
AL,30.710112,-88.097895,483
AL,30.704550,-88.202067,198
AL,30.588072,-88.236164,373
AL,30.544574,-88.234021,546
AL,30.702297,-88.081979,259
AL,30.544420,-88.185613,1218
AL,30.640700,-88.142100,45
AL,30.510317,-88.242958,451
AL,30.667682,-88.068736,380
AL,30.731822,-88.117340,185
AL,30.650192,-88.231972,799
AL,30.517111,-88.336217,471
AL,30.957714,-88.085012,422
AL,30.616823,-88.288737,515
AL,30.700906,-88.291818,446
AL,30.660182,-88.107997,504
AL,30.688479,-88.047774,311
AL,31.484155,-87.333820,302
AL,31.431865,-87.342132,1010
AL,31.733132,-87.196803,179
AL,31.301400,-87.501171,747
AL,31.773320,-87.485795,55
AL,31.523983,-87.330045,264
AL,31.521878,-87.324907,406
AL,32.321898,-86.199309,492
AL,32.336826,-86.271672,507
AL,32.347329,-86.309969,583
AL,32.382616,-86.271340,593
AL,32.348663,-86.334547,374
AL,32.312686,-86.444784,216
AL,32.418553,-86.279324,493
AL,32.313400,-86.260300,575
AL,32.390500,-86.244323,711
AL,32.343264,-86.259852,588
AL,32.340570,-86.315659,533
AL,32.377321,-86.211307,426
AL,32.360910,-86.331981,212
AL,32.366673,-86.252054,387
AL,32.377042,-86.291208,525
AL,32.360992,-86.286294,617
AL,32.349264,-86.325149,1553
AL,32.379896,-86.245222,717
AL,32.371500,-86.281100,453
AL,32.398906,-86.278906,468
AL,32.343200,-86.262600,1587
AL,32.317137,-86.282535,340
AL,32.294053,-86.253922,386
AL,32.389247,-86.266875,434
AL,32.175811,-86.371322,170
AL,32.378702,-86.271649,1282
AL,32.301923,-86.343049,395
AL,32.347700,-86.234000,473
AL,32.309738,-86.383985,293
AL,32.366804,-86.328250,414
AL,32.301819,-86.348270,494
AL,32.320200,-86.220120,549
AL,32.331029,-86.247158,394
AL,32.362826,-86.313458,476
AL,32.323778,-86.219251,550
AL,32.390601,-86.179229,592
AL,32.352823,-86.163406,694
AL,32.294100,-86.252200,520
AL,32.321464,-86.219249,806
AL,32.400827,-86.189967,361
AL,32.384430,-86.282846,79
AL,32.320193,-86.218757,651
AL,32.373356,-86.305168,478
AL,32.302900,-86.237400,385
AL,32.310600,-86.132400,359
AL,32.305201,-86.149951,376
AL,32.312153,-86.134483,774
AL,32.294053,-86.253922,178
AL,32.313602,-86.173222,882
AL,34.432000,-87.089900,504
AL,34.365800,-86.914600,381
AL,34.595995,-87.065964,512
AL,34.415762,-87.093926,372
AL,34.474500,-86.698100,459
AL,34.416823,-87.093533,374
AL,34.333567,-86.764367,345
AL,34.366495,-86.912526,467
AL,34.532899,-86.604917,277
AL,34.550065,-86.896765,506
AL,34.472688,-86.622507,471
AL,34.588339,-87.079047,476
AL,34.534700,-86.879300,674
AL,34.413285,-86.705017,757
AL,34.585203,-87.079561,561
AL,34.527605,-86.899410,483
AL,33.480700,-86.719700,579
AL,33.509800,-86.716500,562
AL,33.501513,-86.753220,743
AL,33.491317,-86.711931,985
AL,33.493384,-86.755932,1005
AL,33.482288,-86.769289,551
AL,34.742884,-87.650306,642
AL,34.739233,-87.662736,236
AL,34.743044,-87.646449,864
AL,34.757100,-87.621000,234
AL,34.743911,-87.650868,647
AL,34.733918,-87.637782,356
AL,33.933883,-86.497175,663
AL,33.933883,-86.497175,401
AL,33.933883,-86.497175,316
AL,32.649174,-85.420734,393
AL,32.657412,-85.381884,464
AL,32.635573,-85.377367,414
AL,32.656200,-85.359200,435
AL,32.668149,-85.369438,1590
AL,32.660351,-85.385206,812
AL,32.681007,-85.371659,397
AL,32.617800,-85.372900,480
AL,32.659983,-85.361552,392
AL,31.288600,-86.239500,396
AL,31.286861,-86.251326,379
AL,31.302487,-86.251349,547
AL,33.611216,-85.831382,1242
AL,33.593403,-85.867914,837
AL,33.596526,-85.876213,619
AL,33.598600,-85.875900,536
AL,33.626359,-85.746104,478
AL,33.602925,-85.936016,391
AL,31.459664,-85.626117,640
AL,31.453126,-85.653486,388
AL,31.435076,-85.646399,383
AL,31.470949,-85.626803,494
AL,33.594245,-86.310774,346
AL,33.538515,-86.287398,404
AL,33.582842,-86.295563,601
AL,33.596182,-86.282198,402
AL,33.583875,-86.294403,1193
AL,33.560200,-86.276000,437
AL,33.560540,-86.266207,598
AL,33.577442,-86.285697,98
AL,32.444751,-87.517523,402
AL,32.631464,-87.335099,413
AL,32.485000,-85.039700,1579
AL,32.441285,-85.000776,155
AL,32.483794,-85.025943,1068
AL,32.433801,-85.020524,722
AL,32.437031,-85.001662,501
AL,32.493285,-85.003535,493
AL,32.466587,-85.023108,563
AL,32.511779,-85.032565,455
AL,32.482100,-85.025300,683
AL,32.485960,-85.038441,513
AL,32.510372,-85.031707,466
AL,33.135579,-88.155335,415
AL,33.123267,-88.147666,338
AL,33.375263,-88.014678,265
AL,33.324142,-87.906731,545
AL,33.324990,-87.906768,473
AL,33.376000,-88.026500,174
AL,33.928973,-85.622573,315
AL,33.927270,-85.614910,542
AL,33.927480,-85.614360,223
AL,31.817915,-85.838474,384
AL,31.711200,-85.817900,484
AL,31.719567,-86.101605,446
AL,31.722991,-86.123928,356
AL,31.732246,-85.821372,454
AL,33.311588,-85.478044,441
AL,33.153344,-85.293224,177
AL,33.123501,-85.576086,372
AL,33.313157,-85.495877,199
AL,33.373698,-85.393397,278
AL,33.313585,-85.496149,284
AL,33.373911,-85.392313,338
AL,33.149524,-85.372051,366
AL,33.148230,-85.350879,483
AL,33.157600,-85.367700,506
AL,32.447010,-85.258011,251
AL,32.467920,-85.083971,461
AL,32.358500,-85.031762,345
AL,32.300675,-85.166411,481
AL,32.331138,-85.155867,810
AL,32.333550,-85.149941,1078
AL,32.359017,-85.032286,424
AL,34.524538,-87.743638,576
AL,34.528965,-87.739158,600
AL,34.524949,-87.739349,753
AL,34.526248,-87.743895,686
AL,34.659294,-86.032174,579
AL,34.672368,-86.002800,727
AL,34.654503,-86.040303,356
AL,34.650400,-86.039100,538
AL,34.622139,-86.052877,257
AL,32.413908,-87.007630,305
AL,32.412087,-87.017736,113
AL,32.432100,-87.029200,402
AL,32.402656,-87.066954,334
AL,32.420418,-87.020686,164
AL,32.428416,-87.022637,680
AL,32.422673,-87.032152,279
AL,32.428942,-87.023827,24
AL,34.770200,-87.689600,127
AL,34.769300,-87.690300,305
AL,34.767429,-87.693609,344
AL,34.774419,-87.691644,253
AL,33.334274,-86.636051,831
AL,33.369890,-86.712831,1168
AL,33.363811,-86.735451,636
AL,33.107627,-86.750083,766
AL,33.092001,-86.767236,1018
AL,33.333645,-86.680505,1235
AL,33.185100,-86.615622,428
AL,33.179205,-86.600043,572
AL,33.290400,-86.846300,778
AL,33.101266,-86.857413,758
AL,33.104031,-86.860415,485
AL,33.094954,-86.866903,346
AL,33.085100,-86.564600,242
AL,33.361103,-86.426756,397
AL,33.383500,-86.415033,447
AL,33.236917,-86.485465,229
AL,33.366500,-86.734200,1648
AL,33.292292,-86.866247,955
AL,33.175900,-86.598500,534
AL,33.409810,-86.700868,563
AL,33.307596,-86.782184,78
AL,33.369048,-86.714239,675
AL,33.333300,-86.578800,891
AL,33.143516,-86.786987,767
AL,33.402088,-86.629405,498
AL,33.275912,-86.872530,957
AL,33.326872,-86.629386,606
AL,33.276126,-86.869538,1383
AL,33.100190,-86.754011,747
AL,33.779000,-86.468400,779
AL,33.679000,-86.397600,435
AL,33.819686,-86.265761,371
AL,33.777953,-86.468231,723
AL,33.677669,-86.397981,534
AL,33.818935,-86.266860,378
AL,33.703272,-86.370328,665
AL,33.607202,-86.462719,573
AL,33.742200,-86.151800,411
AL,33.784436,-86.438805,772
AL,33.941297,-86.202382,141
AL,33.609700,-86.459400,373
AL,33.611100,-86.459900,708
AL,33.820238,-86.265524,476
AL,33.595576,-86.498613,839
AL,33.677307,-86.399477,355
AL,33.675850,-86.484250,707
AL,33.584323,-86.504697,418
AL,32.611232,-88.184274,216
AL,32.488332,-88.314667,159
AL,32.550121,-88.229455,526
AL,33.155511,-86.271504,426
AL,33.176597,-86.251485,627
AL,33.193100,-86.229900,477
AL,33.187383,-86.239580,446
AL,33.455258,-86.080966,353
AL,33.410371,-86.116294,174
AL,33.423001,-86.077443,634
AL,33.427806,-86.077430,302
AL,33.179008,-86.257926,521
AL,33.265551,-86.356403,289
AL,33.179008,-86.257926,395
AL,33.634500,-86.102200,448
AL,33.300279,-86.349591,278
AL,33.273707,-86.341611,374
AL,33.634500,-86.102200,607
AL,33.146096,-86.409535,580
AL,33.524941,-85.948238,385
AL,33.318872,-86.197631,380
AL,33.524624,-85.944830,770
AL,33.318872,-86.197631,340
AL,33.274700,-86.342300,245
AL,33.637200,-86.100800,902
AL,33.508586,-86.140523,356
AL,33.524941,-85.948238,308
AL,33.014303,-85.804272,776
AL,32.830067,-85.754674,571
AL,32.828949,-85.755011,534
AL,32.603005,-85.802592,495
AL,32.602540,-85.800925,446
AL,32.526708,-85.894127,424
AL,32.537188,-85.897066,474
AL,32.536282,-85.912892,609
AL,33.578284,-86.772495,307
AL,33.614075,-86.773092,597
AL,33.579275,-86.768032,404
AL,31.890400,-87.735300,427
AL,31.885700,-87.736700,305
AL,31.886650,-87.737207,281
AL,31.802093,-85.947971,546
AL,31.809309,-85.952169,263
AL,31.817540,-85.955135,1018
AL,33.265643,-87.513173,671
AL,33.208538,-87.502731,632
AL,33.199074,-87.488601,418
AL,33.199516,-87.575316,291
AL,33.160200,-87.453800,711
AL,33.190192,-87.601118,292
AL,33.169001,-87.531270,459
AL,33.193224,-87.538544,570
AL,33.198090,-87.576351,568
AL,33.151640,-87.473250,544
AL,33.190828,-87.578158,467
AL,33.197870,-87.549644,796
AL,33.243047,-87.527277,608
AL,33.252035,-87.528128,775
AL,33.157675,-87.453679,1134
AL,33.245071,-87.527324,1153
AL,33.155618,-87.501724,644
AL,33.214800,-87.524496,173
AL,33.214800,-87.524496,324
AL,33.130030,-87.537877,1434
AL,33.226685,-87.482415,448
AL,33.259510,-87.314791,631
AL,33.257211,-87.312103,1076
AL,33.255953,-87.752069,206
AL,33.186212,-87.456760,438
AL,33.233191,-87.590082,268
AL,33.112900,-87.560700,522
AL,33.243600,-87.621700,459
AL,33.132523,-87.539822,542
AL,33.219499,-87.476899,456
AL,33.220546,-87.570884,401
AL,33.116500,-87.479700,511
AL,33.094499,-87.690019,280
AL,33.470005,-87.633182,535
AL,33.219000,-87.570600,318
AL,33.307800,-87.608400,1607
AL,33.175800,-87.239200,451
AL,33.245800,-87.569400,343
AL,33.465074,-87.634479,743
AL,33.248093,-87.684906,299
AL,33.123000,-87.539100,578
AL,33.233985,-87.579367,738
AL,33.212078,-87.282403,738
AL,33.301400,-87.592800,377
AL,33.232186,-87.581874,205
AL,33.310221,-87.611291,558
AL,33.093579,-87.481083,460
AL,33.270486,-87.119951,744
AL,33.466024,-87.629827,394
AL,33.195300,-87.454800,397
AL,33.193075,-87.733971,524
AL,33.193099,-87.731187,575
AL,33.053926,-87.589391,522
AL,33.308568,-87.612630,500
AL,34.739248,-87.701340,488
AL,34.738823,-87.696833,336
AL,34.721876,-87.714891,360
AL,34.723119,-87.695433,413
AL,33.423021,-86.809496,1131
AL,33.448625,-86.786252,771
AL,33.432967,-86.789954,691
AL,33.419277,-86.780231,1625
AL,33.478628,-86.670842,546
AL,33.452105,-86.737471,451
AL,33.478489,-86.673321,514
AL,33.436527,-86.758403,657
AL,33.420922,-86.794746,548
AL,33.903643,-87.504909,475
AL,33.903643,-87.504909,349
AL,33.769177,-87.183955,298
AL,33.766999,-87.180763,321
AL,33.766139,-87.183547,451
AL,33.956500,-87.215800,550
AL,33.958258,-87.215813,364
AL,33.750200,-87.061800,476
AL,33.926023,-87.412447,448
AL,33.721321,-87.386856,249
AL,33.719700,-87.385580,315
AL,33.733726,-87.279121,288
AL,33.755738,-87.058155,476
AL,33.826900,-87.177300,602
AL,33.957082,-87.216559,353
AL,33.756209,-87.054889,720
AL,33.721321,-87.386856,356
AL,31.282143,-88.033014,234
AL,31.457451,-88.268181,313
AL,31.461820,-88.251362,395
AL,31.344188,-88.405727,301
AL,31.502278,-87.970589,463
AL,31.254091,-88.024996,175
AL,31.640138,-88.314976,509
AL,31.971303,-87.593356,197
AL,32.192075,-87.379737,103
AL,31.995288,-87.286431,359
AL,32.007064,-87.322367,340
AL,31.994940,-87.294977,148
AL,33.933197,-87.811801,361
AL,33.941500,-87.820900,344
AL,33.938900,-87.814100,499
AL,34.205237,-87.182667,232
AL,34.164792,-87.397190,285
AL,34.148055,-87.405379,349
AL,34.045134,-87.547244,256
AL,34.079762,-87.213166,286
AL,34.205077,-87.181458,346
AL,34.165375,-87.398021,176
AL,34.045134,-87.547244,168
AL,34.078277,-87.212995,211
AL,30.297043,-87.557752,600
AL,30.289550,-87.618274,662
AL,33.411836,-86.953381,201
AL,33.360956,-86.997007,211
AL,30.616988,-88.148875,327
AL,33.492687,-86.827742,41
AL,30.667495,-88.119765,235
AK,60.857371,-162.276467,121
AK,60.804358,-161.770708,309
AK,60.802584,-161.770398,410
AK,60.157612,-164.282245,133
AK,59.936533,-164.038046,222
AK,59.959437,-162.887161,184
AK,59.877153,-163.157701,112
AK,60.533031,-165.109016,171
AK,60.896508,-162.456382,167
AK,60.796131,-161.765194,49
AK,60.786653,-161.782705,203
AK,60.586072,-165.251625,102
AK,60.872863,-162.516114,118
AK,60.215856,-162.025873,98
AK,60.342864,-162.676324,131
AK,60.386521,-166.189218,43
AK,60.694191,-161.970910,78
AK,60.804680,-161.772468,261
AK,60.810742,-161.423994,255
AK,60.707837,-161.760468,132
AK,59.751599,-161.897479,175
AK,60.476896,-164.722417,83
AK,60.722684,-161.771339,20
AK,59.122128,-161.592127,72
AK,60.894621,-162.519284,73
AK,60.786936,-161.786984,19
AK,60.821722,-164.502877,82
AK,62.684937,-164.669268,248
AK,62.778473,-164.528906,236
AK,61.879179,-162.087128,128
AK,61.521812,-166.096304,364
AK,62.089064,-163.728135,185
AK,61.786345,-161.325695,118
AK,61.936080,-162.892124,193
AK,63.031678,-163.554855,180
AK,61.838761,-165.566778,246
AK,62.531773,-164.848136,64
AK,61.521812,-166.096304,65
AK,60.913883,-161.448992,254
AK,61.098677,-160.956438,133
AK,60.907187,-161.229711,135
AK,61.531048,-165.585866,320
AK,57.050928,-135.351918,422
AK,54.134961,-165.772270,16
AK,54.853163,-163.418383,10
AK,55.047280,-162.295770,67
AK,55.351546,-160.475841,85
AK,52.198659,-174.198594,11
AK,52.940057,-168.860238,10
AK,63.776842,-171.715402,154
AK,64.932066,-161.157270,101
AK,63.692377,-170.491327,236
AK,66.255768,-166.072675,185
AK,65.263624,-166.366659,67
AK,63.876520,-160.795158,173
AK,65.605098,-168.085971,31
AK,64.678363,-163.396679,66
AK,64.615987,-162.264729,90
AK,64.542917,-163.035060,39
AK,65.333225,-166.487804,163
AK,64.353789,-161.194283,67
AK,63.482262,-162.029190,112
AK,63.519426,-162.287615,239
AK,65.758907,-168.951461,22
AK,58.733307,-157.004582,49
AK,58.733307,-157.004582,54
AK,58.733307,-157.004582,3
AK,63.327597,-142.979692,62
AK,63.658001,-144.058775,13
AK,64.784368,-141.206094,12
AK,62.929428,-143.797882,26
AK,62.961784,-141.934161,59
AK,63.327597,-142.979692,183
AK,63.138080,-142.519672,26
AK,60.540335,-145.758854,126
AK,60.543580,-145.756038,234
AK,60.540335,-145.758854,1
AK,62.112930,-145.526532,126
AK,61.726731,-145.008097,52
AK,62.112930,-145.526532,86
AK,62.112930,-145.526532,115
AK,62.705118,-143.958155,14
AK,55.488495,-133.128001,67
AK,55.475526,-133.137200,414
AK,55.475526,-133.137200,52
AK,55.475526,-133.137200,82
AK,63.860488,-144.860347,33
AK,64.040096,-145.710895,306
AK,64.043116,-145.711175,378
AK,64.042597,-145.714013,126
AK,64.042597,-145.714013,128
AK,59.043634,-158.466969,180
AK,59.042379,-158.464858,223
AK,64.746135,-156.878509,65
AK,64.741777,-156.954394,185
AK,64.812430,-147.768486,7876
AK,64.746135,-156.878509,42
AK,55.355289,-131.682718,310
AK,55.353558,-131.677936,551
AK,55.354597,-131.682928,110
AK,55.344813,-131.637405,252
AK,55.311958,-131.569596,210
AK,55.347575,-131.640006,190
AK,55.353558,-131.677936,76
AK,55.347575,-131.640006,140
AK,55.469813,-131.821401,204
AK,61.207096,-149.829764,240
AK,61.237295,-149.863361,359
AK,61.232204,-149.733200,1431
AK,61.193233,-149.761245,239
AK,61.125555,-149.940139,338
AK,61.373888,-149.531876,246
AK,61.155036,-149.900826,323
AK,61.208124,-149.889340,545
AK,61.222960,-149.811335,713
AK,61.204805,-149.747388,191
AK,61.141828,-149.939279,365
AK,61.210443,-149.890461,275
AK,61.400559,-149.463546,439
AK,61.369301,-149.534616,928
AK,61.192782,-149.782884,363
AK,61.216396,-149.741964,399
AK,61.213281,-149.881113,361
AK,61.142796,-149.935215,1373
AK,61.319485,-149.569769,266
AK,61.199754,-149.805025,1636
AK,61.210246,-149.855586,337
AK,60.968693,-149.127653,179
AK,61.157337,-149.935578,267
AK,61.111382,-149.808302,268
AK,61.210173,-149.906772,190
AK,61.191006,-149.837101,264
AK,61.173912,-149.850602,303
AK,61.194333,-149.948227,247
AK,61.231843,-149.807035,230
AK,61.218323,-149.719984,417
AK,61.199834,-149.893619,317
AK,61.165416,-149.835334,582
AK,61.176346,-149.925141,255
AK,61.203463,-149.776051,193
AK,61.120276,-149.768366,350
AK,61.112839,-149.877085,285
AK,61.234393,-149.859688,423
AK,61.164783,-149.853932,483
AK,61.214235,-149.765324,392
AK,61.096725,-149.835006,288
AK,61.301345,-149.524148,278
AK,61.193731,-149.855760,354
AK,61.198280,-149.914896,1138
AK,61.200880,-149.799439,254
AK,61.152586,-149.953834,367
AK,61.169684,-149.874234,156
AK,61.179553,-149.759556,275
AK,61.185411,-149.747105,386
AK,61.197755,-149.893314,305
AK,61.198240,-149.737824,394
AK,61.156443,-149.869519,258
AK,61.246814,-149.687397,294
AK,61.193871,-149.836286,602
AK,61.200929,-149.917099,1702
AK,61.200673,-149.814573,298
AK,61.211295,-149.797317,315
AK,61.180133,-149.903202,294
AK,61.219631,-149.785006,287
AK,61.158125,-149.808123,343
AK,61.157312,-149.970907,322
AK,61.185334,-149.952219,185
AK,61.227004,-149.825327,353
