state,state_abbr,nces_school_id,school_name,district_name,county,latitude,longitude,enrollment,start_time,start_time_raw,school_level,inclusion_status
Maine,ME,230816000220,MEDWAY MIDDLE SCHOOL,,Penobscot County,45.617915,-68.553955,107,07:45,,Middle,included
Maine,ME,230825000222,DR LEWIS S LIBBY SCHOOL,,Penobscot County,44.942909,-68.639846,273,08:15,,Other/Mixed,included
Maine,ME,230828000224,GRANITE STREET SCHOOL,,Penobscot County,45.653291,-68.704951,209,08:00,,Other/Mixed,included
Maine,ME,230828000227,STEARNS JR-SR HIGH SCHOOL,,Penobscot County,45.661270,-68.705543,229,07:45,,High,included
Maine,ME,230834000229,MONHEGAN SCHOOL,,Lincoln County,43.765918,-69.318376,3,08:00,,Other/Mixed,included
Maine,ME,230840000920,JONESPORT-BEALS HIGH SCHOOL,,Washington County,44.557762,-67.613596,59,07:55,,High,included
Maine,ME,230849000232,MT DESERT ELEMENTARY SCHOOL,,Hancock County,44.293388,-68.292099,161,08:10,,Elementary,included
Maine,ME,230850000061,MT DESERT ISLAND HIGH SCHOOL,,Hancock County,44.372372,-68.301006,453,08:50,,High,included
Maine,ME,230894000237,NOBLEBORO CENTRAL SCHOOL,,Lincoln County,44.080746,-69.480026,140,08:15,,Other/Mixed,included
Maine,ME,230910000233,NO PENOBSCOT TECH-REGION 3,,Penobscot County,45.363643,-68.507515,,,NA,Other/Mixed,out_of_scope
Maine,ME,230911000247,REGION 9 SCH OF APPLIED TECHNOLOGY,,Oxford County,44.535746,-70.506669,,08:30,,Other/Mixed,no_enrollment
Maine,ME,230933000255,CENTER DRIVE SCHOOL,,Penobscot County,44.726990,-68.815146,346,08:15,,Other/Mixed,included
Maine,ME,230939000257,BEECH HILL SCHOOL,,Hancock County,44.672636,-68.425141,70,,,Other/Mixed,start_time_not_found
Maine,ME,230956000259,PEMBROKE ELEMENTARY SCHOOL,,Washington County,44.941380,-67.218582,83,08:49,,Elementary,included
Maine,ME,230963000260,PENOBSCOT ELEMENTARY SCHOOL,,Hancock County,44.468293,-68.709385,65,07:50,,Elementary,included
Maine,ME,230965001006,PERRY ELEMENTARY SCHOOL,,Washington County,45.011540,-67.095698,73,09:00,,Elementary,included
Maine,ME,230993000130,PORTLAND ARTS & TECHNOLOGY H S,,Cumberland County,43.697280,-70.293745,,,NA,Other/Mixed,out_of_scope
Maine,ME,230993000267,CLIFF ISLAND SCHOOL,,Cumberland County,43.694541,-70.108047,3,,,Other/Mixed,start_time_not_found
Maine,ME,230993000269,DEERING HIGH SCHOOL,,Cumberland County,43.671738,-70.295915,850,08:00,,High,included
Maine,ME,230993000271,AMANDA C ROWE SCHOOL,,Cumberland County,43.678839,-70.317226,470,08:50,,Other/Mixed,included
Maine,ME,230993000272,HARRISON LYSETH ELEM SCHOOL,,Cumberland County,43.707832,-70.285750,489,08:40,,Elementary,included
Maine,ME,230993000273,HOWARD C REICHE COMMUNITY SCH,,Cumberland County,43.650533,-70.267432,467,08:20,,Other/Mixed,included
Maine,ME,230993000274,KING MIDDLE SCHOOL,,Cumberland County,43.657445,-70.274638,434,08:20,,Middle,included
Maine,ME,230993000275,LINCOLN MIDDLE SCHOOL,,Cumberland County,43.676258,-70.295731,382,07:55,,Middle,included
Maine,ME,230993000277,LONGFELLOW SCHOOL-PORTLAND,,Cumberland County,43.673002,-70.295684,263,08:40,,Other/Mixed,included
Maine,ME,230993000278,LYMAN MOORE MIDDLE SCHOOL,,Cumberland County,43.706505,-70.287274,470,07:55,,Middle,included
Maine,ME,230993000279,EAST END COMMUNITY SCHOOL,,Cumberland County,43.671548,-70.253553,391,07:40,,Other/Mixed,included
Maine,ME,230993000283,PEAKS ISLAND SCHOOL,,Cumberland County,43.660875,-70.196953,41,08:20,,Other/Mixed,included
Maine,ME,230993000284,PORTLAND HIGH SCHOOL,,Cumberland County,43.658799,-70.259170,912,08:00,,High,included
Maine,ME,230993000286,GERALD E TALBOT COMMUNITY SCHOOL,,Cumberland County,43.695657,-70.309771,394,07:40,,Other/Mixed,included
Maine,ME,230993000603,CASCO BAY HIGH SCHOOL,,Cumberland County,43.697280,-70.293745,379,08:00,,High,included
Maine,ME,230993001007,PRESUMPSCOT SCHOOL,,Cumberland County,43.684273,-70.259449,266,08:40,,Other/Mixed,included
Maine,ME,230993023131,OCEAN AVENUE,,Cumberland County,43.677092,-70.284069,337,08:20,,Other/Mixed,included
Maine,ME,230999001029,PRINCETON ELEMENTARY SCHOOL,,Washington County,45.217605,-67.551119,113,08:13,,Elementary,included
Maine,ME,231038000306,C K BURNS SCHOOL,,York County,43.501375,-70.439985,641,08:15,,Other/Mixed,included
Maine,ME,231038000307,GOVERNOR JOHN FAIRFIELD SCHOOL,,York County,43.498354,-70.439936,268,08:30,,Other/Mixed,included
Maine,ME,231038000308,SACO MIDDLE SCHOOL,,York County,43.525540,-70.466981,586,07:30,,Middle,included
Maine,ME,231038000309,YOUNG SCHOOL,,York County,43.512502,-70.452081,323,08:15,,Other/Mixed,included
Maine,ME,231038023184,SACO PRE-K,,York County,43.537439,-70.430431,124,,NA,Other/Mixed,out_of_scope
Maine,ME,231050000137,SANFORD REGIONAL TECHNICAL CENTER,,York County,43.421279,-70.748267,,,NA,Other/Mixed,out_of_scope
Maine,ME,231050000316,SANFORD HIGH SCHOOL,,York County,43.421279,-70.748267,1115,07:50,,High,included
Maine,ME,231050001030,CARL J LAMB SCHOOL,,York County,43.461142,-70.780144,436,08:25,,Other/Mixed,included
Maine,ME,231050023143,SANFORD PRIDE ELEMENTARY SCHOOL,,York County,43.450083,-70.786845,383,08:10,,Elementary,included
Maine,ME,231050023177,SANFORD MIDDLE SCHOOL,,York County,43.453446,-70.784667,920,07:40,,Middle,included
Maine,ME,231050023190,MARGARET CHASE SMITH,,York County,43.423634,-70.776359,396,08:25,,Other/Mixed,included
Maine,ME,231053000319,BLUE POINT SCHOOL,,Cumberland County,43.557913,-70.364755,214,08:50,,Other/Mixed,included
Maine,ME,231053000321,EIGHT CORNERS ELEMENTARY SCHOOL,,Cumberland County,43.618841,-70.350086,241,08:50,,Elementary,included
Maine,ME,231053000324,PLEASANT HILL SCHOOL,,Cumberland County,43.588716,-70.299483,180,08:50,,Other/Mixed,included
Maine,ME,231053000325,SCARBOROUGH HIGH SCHOOL,,Cumberland County,43.591901,-70.336511,903,07:35,,High,included
Maine,ME,231053000326,SCARBOROUGH MIDDLE SCHOOL,,Cumberland County,43.598204,-70.342233,663,07:45,,Middle,included
Maine,ME,231053000923,WENTWORTH SCHOOL,,Cumberland County,43.596005,-70.339715,664,08:20,,Other/Mixed,included
Maine,ME,231059000023,LAURA E RICHARDS SCHOOL,,Kennebec County,44.218564,-69.781201,219,08:25,,Other/Mixed,included
Maine,ME,231059000024,RIVER VIEW COMMUNITY SCHOOL,,Kennebec County,44.175305,-69.759445,192,08:25,,Other/Mixed,included
Maine,ME,231059000300,HELEN THOMPSON SCHOOL,,Kennebec County,44.225679,-69.876610,245,08:25,,Other/Mixed,included
Maine,ME,231059000329,GARDINER AREA HIGH SCHOOL,,Kennebec County,44.227734,-69.788842,565,07:30,,High,included
Maine,ME,231059000330,GARDINER REGIONAL MIDDLE SCHOOL,,Kennebec County,44.216792,-69.801968,425,07:20,,Middle,included
Maine,ME,231059000332,PITTSTON-RANDOLPH CONSOLIDATED SCHOOL,,Kennebec County,44.221666,-69.755428,200,08:25,,Other/Mixed,included
Maine,ME,231062000337,FOREST HILLS CONSOLIDATED SCHOOL,,Somerset County,45.637794,-70.263577,132,07:45,,Other/Mixed,included
Maine,ME,231065023165,MOSCOW ELEMENTARY,,Somerset County,45.072105,-69.894603,46,07:50,,Elementary,included
Maine,ME,231065023166,UPPER KENNEBEC VALLEY MIDDLE/SENIOR HIGH SCHOOL,,Somerset County,45.058583,-69.872674,104,07:50,,Middle,included
Maine,ME,231068000344,EAST GRAND SCHOOL,,Washington County,45.661069,-67.862754,146,07:30,,Other/Mixed,included
Maine,ME,231071000346,GRAY-NEW GLOUCESTER HIGH SCHOOL,,Cumberland County,43.903129,-70.349056,573,07:30,,High,included
Maine,ME,231071000347,MEMORIAL SCHOOL,,Cumberland County,43.983704,-70.289642,172,09:00,,Other/Mixed,included
Maine,ME,231071000348,RUSSELL SCHOOL,,Cumberland County,43.888783,-70.331461,211,09:00,,Other/Mixed,included
Maine,ME,231071000420,BURCHARD A DUNN SCHOOL,,Cumberland County,43.900808,-70.259441,350,09:00,,Other/Mixed,included
Maine,ME,231071001019,GRAY-NEW GLOUCESTER MIDDLE SCHOOL,,Cumberland County,43.901192,-70.353610,519,07:30,,Middle,included
Maine,ME,231077000361,OXFORD HILLS COMPREHENSIVE H S,,Oxford County,44.211675,-70.527404,1010,07:35,,Other/Mixed,included
Maine,ME,231077000362,OXFORD HILLS MIDDLE SCHOOL,,Oxford County,44.218586,-70.513166,479,,,Middle,start_time_not_found
Maine,ME,231077000363,WATERFORD MEMORIAL SCHOOL,,Oxford County,44.189483,-70.722823,77,,,Other/Mixed,start_time_not_found
Maine,ME,231077000555,HEBRON STATION SCHOOL,,Oxford County,44.229969,-70.350202,103,08:30,,Other/Mixed,included
Maine,ME,231077000607,PARIS ELEMENTARY SCHOOL,,Oxford County,44.249012,-70.525179,424,08:45,,Elementary,included
Maine,ME,231077000925,GUY E ROWE SCHOOL,,Oxford County,44.211929,-70.535141,428,08:45,,Other/Mixed,included
Maine,ME,231077000984,HARRISON ELEMENTARY,,Cumberland County,44.086287,-70.675104,105,09:15,,Elementary,included
Maine,ME,231077001032,OTISFIELD COMMUNITY SCHOOL,,Oxford County,44.049742,-70.519214,115,08:30,,Other/Mixed,included
Maine,ME,231077001051,OXFORD ELEMENTARY SCHOOL,,Oxford County,44.134209,-70.496154,307,08:45,,Elementary,included
Maine,ME,231077023208,AGNES GRAY SCHOOL,,Oxford County,44.327178,-70.569516,27,08:45,,Other/Mixed,included
Maine,ME,231083000365,LUBEC CONSOLIDATED SCHOOL,,Washington County,44.854973,-66.988564,87,07:30,,Other/Mixed,included
Maine,ME,231086000152,PRESQUE ISLE REG CAREER & TECH CTR,,Aroostook County,46.685066,-68.005043,,,NA,Other/Mixed,out_of_scope
Maine,ME,231086000367,EVA HOYT ZIPPEL SCHOOL,,Aroostook County,46.686441,-68.004165,289,08:10,,Other/Mixed,included
Maine,ME,231086000369,MAPLETON ELEMENTARY SCHOOL,,Aroostook County,46.680994,-68.150164,228,08:10,,Elementary,included
Maine,ME,231086000370,PINE STREET ELEMENTARY SCHOOL,,Aroostook County,46.672470,-68.009146,325,08:10,,Elementary,included
Maine,ME,231086000371,PRESQUE ISLE HIGH SCHOOL,,Aroostook County,46.685254,-68.005927,474,08:15,,High,included
Maine,ME,231086000372,PRESQUE ISLE MIDDLE SCHOOL,,Aroostook County,46.700106,-68.033211,354,08:05,,Middle,included
Maine,ME,231089000375,FORT FAIRFIELD MIDDLE/HIGH SCHOOL,,Aroostook County,46.767546,-67.840319,238,08:10,,Middle,included
Maine,ME,231089001052,FORT FAIRFIELD ELEMENTARY SCHOOL,,Aroostook County,46.764711,-67.838186,188,08:10,,Elementary,included
Maine,ME,231098000353,SUZANNE M SMITH ELEMENTARY SCHOOL,,Penobscot County,44.860932,-68.999126,222,08:30,,Elementary,included
Maine,ME,231098000390,CARAVEL MIDDLE SCHOOL,,Penobscot County,44.839933,-69.022255,204,07:35,,Middle,included
Maine,ME,231098000391,CARMEL ELEMENTARY SCHOOL,,Penobscot County,44.795293,-69.055885,158,08:30,,Elementary,included
Maine,ME,231101000176,VAN BUREN REGIONAL TECHNOLOGY CTR,,Aroostook County,47.160911,-67.941597,,07:50,,Other/Mixed,no_enrollment
Maine,ME,231101000396,VAN BUREN DISTRICT SECONDARY SCH,,Aroostook County,47.160911,-67.941597,58,07:50,,Other/Mixed,included
Maine,ME,231101001059,VAN BUREN ELEMENTARY SCHOOL,,Aroostook County,47.160911,-67.941597,204,07:50,,Elementary,included
Maine,ME,231110000405,FORT KENT COMMUNITY HIGH SCHOOL,,Aroostook County,47.249299,-68.586040,240,08:08,,High,included
Maine,ME,231110000406,FORT KENT ELEMENTARY SCHOOL,,Aroostook County,47.247954,-68.582808,454,07:45,,Elementary,included
Maine,ME,231110023137,VALLEY RIVERS MIDDLE SCHOOL,,Aroostook County,47.249299,-68.586040,118,08:08,,Middle,included
Maine,ME,231113000412,CAMDEN-ROCKPORT MIDDLE SCHOOL,,Knox County,44.212495,-69.072424,348,08:45,,Middle,included
Maine,ME,231113000413,CAMDEN-ROCKPORT ELEMENTARY SCHOOL,,Knox County,44.188671,-69.095407,340,07:50,,Elementary,included
Maine,ME,231116000035,HOULTON SOUTHSIDE SCHOOL,,Aroostook County,46.111153,-67.847730,368,08:00,,Other/Mixed,included
Maine,ME,231116000301,HOULTON JUNIOR HIGH SCHOOL,,Aroostook County,46.128604,-67.827540,186,08:05,,Middle,included
Maine,ME,231116000415,HOULTON ELEMENTARY SCHOOL,,Aroostook County,46.111214,-67.845044,282,09:00,,Elementary,included
Maine,ME,231116000416,HOULTON HIGH SCHOOL,,Aroostook County,46.128604,-67.827540,378,08:05,,High,included
Maine,ME,231122000029,LEE/WINN SCHOOL,,Penobscot County,45.428917,-68.318850,85,07:55,,Other/Mixed,included
Maine,ME,231122000427,MT JEFFERSON JR HIGH SCHOOL,,Penobscot County,45.363626,-68.284161,75,07:50,,Middle,included
Maine,ME,231125000043,ENFIELD STATION ELEMENTARY SCHOOL,,Penobscot County,45.246279,-68.587602,210,07:50,,Elementary,included
Maine,ME,231125000431,HICHBORN MIDDLE SCHOOL,,Penobscot County,45.247677,-68.662022,98,07:45,,Middle,included
Maine,ME,231125000432,PENOBSCOT VALLEY HIGH SCHOOL,,Penobscot County,45.247677,-68.662022,127,07:45,,High,included
Maine,ME,231128023125,ASHLAND DISTRICT SCHOOL,,Aroostook County,46.627835,-68.393940,234,,,Other/Mixed,start_time_not_found
Maine,ME,231131000178,ST JOHN VALLEY TECHNOLOGY CENTER,,Aroostook County,47.277707,-68.424142,,,,Other/Mixed,no_enrollment
Maine,ME,231131000437,DR LEVESQUE ELEMENTARY SCHOOL,,Aroostook County,47.242249,-68.315417,120,08:00,,Elementary,included
Maine,ME,231131000439,WISDOM MIDDLE HIGH SCHOOL,,Aroostook County,47.242249,-68.315417,109,08:00,,Middle,included
Maine,ME,231137000451,CENTRAL SCHOOL,,York County,43.233067,-70.809487,402,08:20,,Other/Mixed,included
Maine,ME,231137000452,ELIOT ELEMENTARY SCHOOL,,York County,43.123802,-70.788228,282,08:20,,Elementary,included
Maine,ME,231137000453,MARSHWOOD MIDDLE SCHOOL,,York County,43.153160,-70.797471,490,07:30,,Middle,included
Maine,ME,231137000454,MARSHWOOD GREAT WORKS SCHOOL,,York County,43.225623,-70.801318,287,08:15,,Other/Mixed,included
Maine,ME,231137000491,MARSHWOOD HIGH SCHOOL,,York County,43.200528,-70.797592,659,07:30,,High,included
Maine,ME,231143000463,DANIEL W MERRITT SCHOOL,,Washington County,44.621667,-67.697418,89,08:00,,Other/Mixed,included
Maine,ME,231143000465,MILBRIDGE ELEMENTARY SCHOOL,,Washington County,44.536256,-67.886962,114,08:00,,Elementary,included
Maine,ME,231143000466,NARRAGUAGUS HIGH SCHOOL,,Washington County,44.620088,-67.841654,291,08:02,,High,included
Maine,ME,231143000928,HARRINGTON ELEMENTARY SCHOOL,,Washington County,44.605635,-67.808261,137,08:00,,Elementary,included
Maine,ME,231152000471,MONROE ELEMENTARY SCHOOL,,Waldo County,44.614211,-69.021374,57,,,Elementary,start_time_not_found
Maine,ME,231152000472,MORSE MEMORIAL SCHOOL,,Waldo County,44.554344,-69.128154,70,,,Other/Mixed,start_time_not_found
Maine,ME,231152000473,MT VIEW HIGH SCHOOL,,Waldo County,44.551203,-69.270293,271,,,High,start_time_not_found
Maine,ME,231152000474,MT VIEW MIDDLE SCHOOL,,Waldo County,44.551203,-69.270293,232,,,Middle,start_time_not_found
Maine,ME,231152000475,MT VIEW ELEMENTARY SCHOOL,,Waldo County,44.551203,-69.270293,273,,,Elementary,start_time_not_found
Maine,ME,231152000476,TROY CENTRAL SCHOOL,,Waldo County,44.663254,-69.261432,42,,,Other/Mixed,start_time_not_found
Maine,ME,231152000477,UNITY ELEMENTARY SCHOOL,,Waldo County,44.611661,-69.338664,13,,,Elementary,start_time_not_found
Maine,ME,231152000478,WALKER MEMORIAL SCHOOL,,Waldo County,44.396943,-69.313957,25,08:15,,Other/Mixed,included
Maine,ME,231155000482,FRIENDSHIP VILLAGE SCHOOL,,Knox County,43.983479,-69.332484,62,08:45,,Other/Mixed,included
Maine,ME,231155000483,MEDOMAK VALLEY HIGH SCHOOL,,Lincoln County,44.124406,-69.309207,561,07:30,,High,included
Maine,ME,231155000484,MILLER SCHOOL,,Lincoln County,44.098814,-69.384280,361,07:42,,Other/Mixed,included
Maine,ME,231155000485,PRESCOTT MEMORIAL SCHOOL,,Knox County,44.267548,-69.371574,107,08:45,,Other/Mixed,included
Maine,ME,231155000486,UNION ELEMENTARY,,Knox County,44.211327,-69.251856,125,08:45,,Elementary,included
Maine,ME,231155000508,WARREN COMMUNITY SCHOOL,,Knox County,44.126933,-69.238644,286,08:45,,Other/Mixed,included
Maine,ME,231155023111,MEDOMAK MIDDLE SCHOOL,,Lincoln County,44.122511,-69.309540,259,07:15,,Middle,included
Maine,ME,231158000493,PENQUIS VALLEY MIDDLE/HIGH SCHOOL,,Piscataquis County,45.251867,-68.995942,349,07:40,,Middle,included
Maine,ME,231158023161,MILO ELEMENTARY SCHOOL,,Piscataquis County,45.250217,-68.979491,136,07:45,,Elementary,included
Maine,ME,231158023163,BROWNVILLE ELEMENTARY SCHOOL,,Piscataquis County,45.322486,-69.042126,93,07:40,,Elementary,included
Maine,ME,231161000497,CENTRAL AROOSTOOK JR-SR H S,,Aroostook County,46.515650,-67.861156,157,07:57,,Other/Mixed,included
Maine,ME,231161000499,FORT STREET SCHOOL,,Aroostook County,46.522882,-67.867204,176,07:50,,Other/Mixed,included
Maine,ME,231167000506,CRESCENT PARK SCHOOL,,Oxford County,44.403492,-70.784098,263,07:45,,Other/Mixed,included
Maine,ME,231167000510,TELSTAR HIGH SCHOOL,,Oxford County,44.418639,-70.765757,179,07:40,,High,included
Maine,ME,231167000990,WOODSTOCK SCHOOL,,Oxford County,44.398053,-70.645448,67,08:35,,Other/Mixed,included
Maine,ME,231167001010,TELSTAR MIDDLE SCHOOL,,Oxford County,44.418639,-70.765757,155,07:40,,Middle,included
Maine,ME,231170000514,WASHBURN DISTRICT HIGH SCHOOL,,Aroostook County,46.791284,-68.150845,91,07:55,,High,included
Maine,ME,231170001033,WASHBURN DISTRICT ELEM SCHOOL,,Aroostook County,46.790033,-68.152657,180,08:25,,Elementary,included
Maine,ME,231173023159,PISCATAQUIS COMMUNITY ELEMENTARY,,Piscataquis County,45.174351,-69.378661,264,07:55,,Elementary,included
Maine,ME,231173023187,PISCATAQUIS COMMUNITY SECONDARY SCHOOL,,Piscataquis County,45.172186,-69.378201,210,07:45,,Other/Mixed,included
Maine,ME,231179000531,BONNY EAGLE HIGH SCHOOL,,Cumberland County,43.697255,-70.598854,1027,07:30,,High,included
Maine,ME,231179000532,BONNY EAGLE MIDDLE SCHOOL,,York County,43.695166,-70.596426,712,07:35,,Middle,included
Maine,ME,231179000535,GEORGE E JACK SCHOOL,,Cumberland County,43.736564,-70.548996,140,08:45,,Other/Mixed,included
Maine,ME,231179000536,H B EMERY JR MEMORIAL SCHOOL,,York County,43.728802,-70.709448,211,08:45,,Other/Mixed,included
Maine,ME,231179000538,HOLLIS SCHOOL,,York County,43.637240,-70.602626,272,08:45,,Other/Mixed,included
Maine,ME,231179000543,STEEP FALLS ELEMENTARY SCHOOL,,Cumberland County,43.783654,-70.636946,85,08:45,,Elementary,included
Maine,ME,231179000930,EDNA LIBBY ELEMENTARY SCHOOL,,Cumberland County,43.757370,-70.523027,296,08:45,,Elementary,included
Maine,ME,231179023123,BUXTON CENTER ELEMENTARY SCHOOL,,York County,43.651974,-70.541979,552,08:45,,Elementary,included
Maine,ME,231182000544,NORTH HAVEN COMMUNITY SCHOOL,,Knox County,44.151006,-68.875909,56,08:00,,Other/Mixed,included
Maine,ME,231185000731,VINALHAVEN SCHOOL,,Knox County,44.048692,-68.821811,143,08:00,,Other/Mixed,included
Maine,ME,231191001056,SWANS ISLAND ELEMENTARY SCHOOL,,Hancock County,44.182475,-68.417419,29,08:30,,Elementary,included
Maine,ME,231210000958,CONNOR CONSOLIDATED SCHOOL,,Aroostook County,46.973066,-68.035269,26,08:15,,Other/Mixed,included
Maine,ME,231210000959,EDMUNDS CONSOLIDATED SCHOOL,,Washington County,44.895592,-67.223641,53,08:15,,Other/Mixed,included
Maine,ME,231210000960,KINGMAN ELEMENTARY SCHOOL,,Penobscot County,45.550687,-68.194297,14,08:00,,Elementary,included
Maine,ME,231214001045,SEDGWICK ELEMENTARY SCHOOL,,Hancock County,44.360078,-68.664251,67,07:50,,Elementary,included
Maine,ME,231226000215,REGION TWO SCH OF APPLIED TECH,,Aroostook County,46.128777,-67.825325,,,NA,Other/Mixed,out_of_scope
Maine,ME,231230000572,SOUTH BRISTOL ELEMENTARY SCHOOL,,Lincoln County,43.868127,-69.560131,63,08:05,,Elementary,included
Maine,ME,231232000253,OXFORD HILLS TECH - REGION 11,,Oxford County,44.211675,-70.527404,,,NA,Other/Mixed,out_of_scope
Maine,ME,231233000033,WALDO T SKILLIN ELEMENTARY SCHOOL,,Cumberland County,43.625897,-70.305098,302,09:00,,Elementary,included
Maine,ME,231233000575,DORA L SMALL ELEMENTARY SCHOOL,,Cumberland County,43.641290,-70.233818,193,09:00,,Elementary,included
Maine,ME,231233000578,DYER ELEMENTARY SCHOOL,,Cumberland County,43.622113,-70.274764,194,09:00,,Elementary,included
Maine,ME,231233000585,SOUTH PORTLAND HIGH SCHOOL,,Cumberland County,43.621826,-70.268003,928,08:10,,High,included
Maine,ME,231233000586,FRANK I BROWN ELEMENTARY SCHOOL,,Cumberland County,43.634772,-70.248928,213,09:00,,Elementary,included
Maine,ME,231233000716,JAMES OTIS KALER ELEMENTARY SCHOOL,,Cumberland County,43.628914,-70.268695,179,09:00,,Elementary,included
Maine,ME,231233023206,SOUTH PORTLAND MIDDLE SCHOOL,,Cumberland County,43.626182,-70.303384,807,08:20,,Middle,included
Maine,ME,231236000588,SOUTHPORT CENTRAL SCHOOL,,Lincoln County,43.822928,-69.676398,16,08:00,,Other/Mixed,included
Maine,ME,231237000216,UNITED TECHNOLOGIES CTR-REGION 4,,Penobscot County,44.820833,-68.741183,,,NA,Other/Mixed,out_of_scope
Maine,ME,231239000589,PEMETIC ELEMENTARY SCHOOL,,Hancock County,44.280965,-68.325028,127,08:15,,Elementary,included
Maine,ME,231275000993,SURRY ELEMENTARY SCHOOL,,Hancock County,44.499254,-68.503346,134,08:00,,Elementary,included
Maine,ME,231296000594,TREMONT CONSOLIDATED SCHOOL,,Hancock County,44.253908,-68.349568,127,08:20,,Other/Mixed,included
Maine,ME,231298000595,TRENTON ELEMENTARY SCHOOL,,Hancock County,44.454355,-68.368799,120,08:20,,Elementary,included
Maine,ME,231311001046,VASSALBORO COMMUNITY SCHOOL,,Kennebec County,44.437785,-69.653392,423,08:00,,Other/Mixed,included
Maine,ME,231314000384,VEAZIE COMMUNITY SCHOOL,,Penobscot County,44.833292,-68.707158,167,08:15,,Other/Mixed,included
Maine,ME,231321000219,WALDO COUNTY TECH CTR-REGION 7,,Waldo County,44.453872,-69.097389,,08:50,,Other/Mixed,no_enrollment
Maine,ME,231335000144,MID-MAINE TECHNICAL CENTER,,Kennebec County,44.552869,-69.644128,,08:20,,Other/Mixed,no_enrollment
Maine,ME,231335000604,GEORGE J MITCHELL SCHOOL,,Kennebec County,44.566624,-69.632499,532,08:25,,Other/Mixed,included
Maine,ME,231335000605,ALBERT S HALL SCHOOL,,Kennebec County,44.549850,-69.636045,237,08:15,,Other/Mixed,included
Maine,ME,231335000606,WATERVILLE SENIOR HIGH SCHOOL,,Kennebec County,44.552360,-69.642938,529,07:50,,High,included
Maine,ME,231335000934,WATERVILLE JUNIOR HIGH SCHOOL,,Kennebec County,44.529297,-69.660717,325,08:00,,Middle,included
Maine,ME,231349000611,WELLS ELEMENTARY SCHOOL,,York County,43.320381,-70.594317,563,08:25,,Elementary,included
Maine,ME,231349000612,WELLS HIGH SCHOOL,,York County,43.319946,-70.589604,422,07:30,,High,included
Maine,ME,231349000613,WELLS JUNIOR HIGH SCHOOL,,York County,43.319567,-70.582783,455,07:30,,Middle,included
Maine,ME,231353000615,WEST BATH SCHOOL,,Sagadahoc County,43.923658,-69.860301,101,08:25,,Other/Mixed,included
Maine,ME,231356000147,WESTBROOK REGIONAL TECHNOLOGY CTR,,Cumberland County,43.672989,-70.354595,,,NA,Other/Mixed,out_of_scope
Maine,ME,231356000616,CONGIN SCHOOL,,Cumberland County,43.690142,-70.361381,335,08:40,,Other/Mixed,included
Maine,ME,231356000618,OXFORD-CUMBERLAND CANAL SCHOOL,,Cumberland County,43.671065,-70.355920,188,08:40,,Other/Mixed,included
Maine,ME,231356000621,SACCARAPPA SCHOOL,,Cumberland County,43.672396,-70.376592,396,08:40,,Other/Mixed,included
Maine,ME,231356000623,WESTBROOK HIGH SCHOOL,,Cumberland County,43.672989,-70.354595,719,07:55,,High,included
Maine,ME,231356000624,WESTBROOK MIDDLE SCHOOL,,Cumberland County,43.663650,-70.348201,710,08:00,,Middle,included
Maine,ME,231386000034,WINSLOW ELEMENTARY SCHOOL,,Kennebec County,44.555167,-69.617976,581,07:55,,Elementary,included
Maine,ME,231386000638,WINSLOW HIGH SCHOOL,,Kennebec County,44.550561,-69.618077,383,08:30,,High,included
Maine,ME,231386000639,WINSLOW JUNIOR HIGH SCHOOL,,Kennebec County,44.550408,-69.617475,178,07:35,,Middle,included
Maine,ME,231397000641,WINTHROP GRADE SCHOOL,,Kennebec County,44.305010,-69.967843,372,08:30,,Other/Mixed,included
Maine,ME,231397000643,WINTHROP MIDDLE SCHOOL,,Kennebec County,44.303160,-69.985997,193,09:00,,Middle,included
Maine,ME,231397000732,WINTHROP HIGH SCHOOL,,Kennebec County,44.300409,-69.984873,241,07:35,,High,included
Maine,ME,231398023146,WISCASSET MIDDLE/HIGH SCHOOL,,Lincoln County,44.022996,-69.672156,198,07:50,,Middle,included
Maine,ME,231398023148,WISCASSET ELEMENTARY SCHOOL,,Lincoln County,44.008237,-69.661881,166,08:00,,Elementary,included
Maine,ME,231401000647,WOODLAND CONSOLIDATED SCH,,Aroostook County,46.876496,-68.112551,175,08:00,,Other/Mixed,included
Maine,ME,231410000031,FRANK H HARRISON MIDDLE SCHOOL,,Cumberland County,43.795979,-70.203498,379,07:40,,Middle,included
Maine,ME,231410000650,WILLIAM H ROWE SCHOOL,,Cumberland County,43.803203,-70.188180,246,08:20,,Other/Mixed,included
Maine,ME,231410000651,YARMOUTH ELEMENTARY SCHOOL,,Cumberland County,43.796777,-70.199428,476,08:20,,Elementary,included
Maine,ME,231410000652,YARMOUTH HIGH SCHOOL,,Cumberland County,43.794087,-70.194715,554,07:40,,High,included
Maine,ME,231413000653,YORK HIGH SCHOOL,,York County,43.154874,-70.628918,498,07:55,,High,included
Maine,ME,231413000654,YORK MIDDLE SCHOOL,,York County,43.145604,-70.661988,482,07:40,,Middle,included
Maine,ME,231413000655,VILLAGE ELEMENTARY SCHOOL-YORK,,York County,43.146899,-70.656138,226,08:45,,Elementary,included
Maine,ME,231413001049,COASTAL RIDGE ELEMENTARY,,York County,43.151553,-70.640585,332,08:45,,Elementary,included
Maine,ME,231416000027,TURNER PRIMARY SCHOOL,,Androscoggin County,44.272129,-70.212868,308,08:40,,Elementary,included
